NumeroProveedor,Platillo,Description,tokens,CategoryId,SubcategoryId
242,Mushroom Burger,"Carne, champiñones con pimientos, tocino, cebolla, queso suizo y aderezo chipotle.","['mushroom', 'burger', 'carne', 'champiñones', 'pimientos', 'tocino', 'cebolla', 'queso', 'suizo', 'aderezo', 'chipotle']",2,52
241,Original Burger,"Carne, aderezo jack, queso americano y suizo, lechuga italiana, cebolla y tomate.","['original', 'burger', 'carne', 'aderezo', 'jack', 'queso', 'americano', 'suizo', 'lechuga', 'italiana', 'cebolla', 'tomate']",10,2
242,Original Burger,"Carne, aderezo jack, queso amarillo, lechuga italiana y tomate.","['original', 'burger', 'carne', 'aderezo', 'jack', 'queso', 'amarillo', 'lechuga', 'italiana', 'tomate']",2,52
242,John Burger,"Carne, queso amarillo, cebolla blanca, lechuga, pepinillo y tomate.","['john', 'burger', 'carne', 'queso', 'amarillo', 'cebolla', 'blanca', 'lechuga', 'pepinillo', 'tomate']",2,52
241,John Burger,"Carne, queso amarillo, cebolla blanca, lechuga, pepinillo y tomate.","['john', 'burger', 'carne', 'queso', 'amarillo', 'cebolla', 'blanca', 'lechuga', 'pepinillo', 'tomate']",10,2
241,Special Chicken Burger,"Ensalada de col morada, queso cheddar, pechuga de pollo empanizada, aderezo ajo-cebolla y pepinillos.","['special', 'chicken', 'burger', 'ensalada', 'col', 'morada', 'queso', 'cheddar', 'pechuga', 'pollo', 'empanizada', 'aderezo', 'ajocebolla', 'pepinillos']",10,2
242,Special Chicken Burger,"Ensalada de col morada, queso cheddar, pechuga de pollo empanizada, aderezo ajo-cebolla y pepinillos.","['special', 'chicken', 'burger', 'ensalada', 'col', 'morada', 'queso', 'cheddar', 'pechuga', 'pollo', 'empanizada', 'aderezo', 'ajocebolla', 'pepinillos']",2,52
241,Fried Chicken Burger,"Pechuga empanizada ó a la plancha, queso amarillo, tomate y cebolla asada, tocino, lechuga, aguacate, aderezo ajo- cebolla y aderezo chipotle.","['fried', 'chicken', 'burger', 'pechuga', 'empanizada', 'plancha', 'queso', 'amarillo', 'tomate', 'cebolla', 'asada', 'tocino', 'lechuga', 'aguacate', 'aderezo', 'ajo', 'cebolla', 'aderezo', 'chipotle']",10,2
242,Fried Chicken Burger,"Pechuga empanizada ó a la plancha, queso amarillo, tomate y cebolla asada, tocino, lechuga, aguacate, aderezo ajo- cebolla y aderezo chipotle.","['fried', 'chicken', 'burger', 'pechuga', 'empanizada', 'plancha', 'queso', 'amarillo', 'tomate', 'cebolla', 'asada', 'tocino', 'lechuga', 'aguacate', 'aderezo', 'ajo', 'cebolla', 'aderezo', 'chipotle']",2,52
241,Buffalo Chicken Burger,"Pechuga empanizada ó a la plancha, lechuga, zanahoria, salsa buffalo, blue cheese, queso americano y suizo.","['buffalo', 'chicken', 'burger', 'pechuga', 'empanizada', 'plancha', 'lechuga', 'zanahoria', 'salsa', 'buffalo', 'blue', 'cheese', 'queso', 'americano', 'suizo']",10,2
242,Buffalo Chicken Burger,"Pechuga empanizada, queso amarillo, lechuga, zanahoria, salsa buffalo y blue cheese.","['buffalo', 'chicken', 'burger', 'pechuga', 'empanizada', 'queso', 'amarillo', 'lechuga', 'zanahoria', 'salsa', 'buffalo', 'blue', 'cheese']",2,52
241,Pepperoni pizza,Pepperoni,"['pepperoni', 'pizza', 'pepperoni']",10,2
242,Pepperoni pizza,Pepperoni,"['pepperoni', 'pizza', 'pepperoni']",2,52
241,Hawaiana pizza,Piña y jamón de pierna.,"['hawaiana', 'pizza', 'piña', 'jamón', 'pierna']",10,2
242,Hawaiana pizza,Piña y jamón de pierna.,"['hawaiana', 'pizza', 'piña', 'jamón', 'pierna']",2,52
241,Buffalo Boneless Pizza,"Salsa pomodoro, boneless bañados en salsa Buffalo, aderezo ranch y queso parmesano.","['buffalo', 'boneless', 'pizza', 'salsa', 'pomodoro', 'boneless', 'bañados', 'salsa', 'buffalo', 'aderezo', 'ranch', 'queso', 'parmesano']",10,2
242,Boneless Pizza,"Salsa pomodoro, boneless bañados en la salsa de tu preferencia (Buffalo, Buffalo Lemon, BBQ), aderezo ranch queso parmesano.","['boneless', 'pizza', 'salsa', 'pomodoro', 'boneless', 'bañados', 'salsa', 'preferencia', 'buffalo', 'buffalo', 'lemon', 'bbq', 'aderezo', 'ranch', 'queso', 'parmesano']",2,52
241,Supreme,"Pepperoni, salchicha italiana, pimiento verde, champiñones, cebolla morada y aceituna negra.","['supreme', 'pepperoni', 'salchicha', 'italiana', 'pimiento', 'verde', 'champiñones', 'cebolla', 'morada', 'aceituna', 'negra']",10,2
242,Supreme,"Pepperoni, salchicha italiana, pimiento verde, champiñones, cebolla morada y aceituna negra.","['supreme', 'pepperoni', 'salchicha', 'italiana', 'pimiento', 'verde', 'champiñones', 'cebolla', 'morada', 'aceituna', 'negra']",2,52
241,Kit little Johnys,Kit para preparar tu pizza de pepperoni. (Incluye gorrito del chef),"['kit', 'little', 'johny\x92s', 'kit', 'preparar', 'pizza', 'pepperoni', 'incluye', 'gorrito', 'chef']",10,2
242,Little Johnys,Kit de preparación: Masa para pizza Salsa de tomate Pepperoni Queso Mozzarella Gorrito de chef,"['little', 'johny\x92s', 'kit', 'preparación', 'masa', 'pizza', 'salsa', 'tomate', 'pepperoni', 'queso', 'mozzarella', 'gorrito', 'chef']",2,52
241,Limonada 1/2 Litro Refil,Limonada natural,"['limonada', 'litro', 'refil', 'limonada', 'natural']",10,2
242,Limonada 1/2 Litro Refil,,"['limonada', 'litro', 'refil']",2,52
241,Limonada Sabor 1/2 Litro ,,"['limonada', 'sabor', 'litro']",10,2
242,Limonada Sabor ,"Fresa, mango y pepino.","['limonada', 'sabor', 'fresa', 'mango', 'pepino']",2,52
241,Limonada Sabor Litro,Mineral,"['limonada', 'sabor', 'litro', 'mineral']",10,2
242,Limonada Sabor Litro,Mineral,"['limonada', 'sabor', 'litro', 'mineral']",2,52
241,Agua Natural,Botella 600ml,"['agua', 'natural', 'botella']",10,2
242,Agua Natural,Botella 600ml,"['agua', 'natural', 'botella']",2,52
242,Refresco,355ml,['refresco'],2,52
241,Refresco,Botella 355ml,"['refresco', 'botella']",10,2
241,Malteada de nutella,,"['malteada', 'nutella']",10,2
242,Malteada de nutella,,"['malteada', 'nutella']",2,52
241,Fruity Pebbles,,"['fruity', 'pebbles']",10,2
242,Fruity Pebbles,,"['fruity', 'pebbles']",2,52
241,Mazapan,,['mazapan'],10,2
242,Mazapan,,['mazapan'],2,52
241,Gansito,,['gansito'],10,2
242,Gansito,,['gansito'],2,52
241,Malteada oreo ,,"['malteada', 'oreo']",10,2
242,Malteada oreo ,,"['malteada', 'oreo']",2,52
242,Malteada de fresa,,"['malteada', 'fresa']",2,52
241,Malteada fresa,,"['malteada', 'fresa']",10,2
242,Malteada de chocolate,,"['malteada', 'chocolate']",2,52
241,Malteada chocolate,,"['malteada', 'chocolate']",10,2
242,Malteada vainilla,,"['malteada', 'vainilla']",2,52
241,Malteada vainilla,,"['malteada', 'vainilla']",10,2
241,Volcan de Chocolate,Pastel de chocolate caliente relleno de salsa de chocolate líquido con helado de vainilla y cereza dulce.,"['volcan', 'chocolate', 'pastel', 'chocolate', 'caliente', 'relleno', 'salsa', 'chocolate', 'líquido', 'helado', 'vainilla', 'cereza', 'dulce']",10,2
242,Volcan de Chocolate,Pastel de chocolate caliente relleno de salsa de chocolate líquido con helado de vainilla y cereza dulce.,"['volcan', 'chocolate', 'pastel', 'chocolate', 'caliente', 'relleno', 'salsa', 'chocolate', 'líquido', 'helado', 'vainilla', 'cereza', 'dulce']",2,52
241,Bola de Nieve ,Bola de nieve sabor vainilla con chocolate líquido y cereza.,"['bola', 'nieve', 'bola', 'nieve', 'sabor', 'vainilla', 'chocolate', 'líquido', 'cereza']",10,2
242,Canasta de Nieve ,Bola de nieve sabor vainilla con chocolate líquido y cereza.,"['canasta', 'nieve', 'bola', 'nieve', 'sabor', 'vainilla', 'chocolate', 'líquido', 'cereza']",2,52
244,American Sampler,"700 grs de alitas bañadas en la salsa de tu preferencia, bastones de apio y zanahoria, 100 grs de papas a la francesa, 6 pzs de cheese pops con salsa marinara, blue cheese y 4 aros de cebolla.","['american', 'sampler', 'grs', 'alitas', 'bañadas', 'salsa', 'preferencia', 'bastones', 'apio', 'zanahoria', 'grs', 'papas', 'francesa', 'pzs', 'cheese', 'pops', 'salsa', 'marinara', 'blue', 'cheese', 'aros', 'cebolla']",10,2
243,American Sampler,"700 grs de alitas bañadas en la salsa de tu preferencia, bastones de apio y zanahoria, 100 gr de papas a la francesa, 6 pzs de cheese pops con salsa marinara, blue cheese y 4 aros de cebolla.","['american', 'sampler', 'grs', 'alitas', 'bañadas', 'salsa', 'preferencia', 'bastones', 'apio', 'zanahoria', 'papas', 'francesa', 'pzs', 'cheese', 'pops', 'salsa', 'marinara', 'blue', 'cheese', 'aros', 'cebolla']",10,2
243,Philly Cheesesteak,"Pan baguette parmesano con 180g de carne, combinación de queso chihuahua y cheddar con mix de pimientos y cebolla morada.","['philly', 'cheesesteak', 'pan', 'baguette', 'parmesano', 'carne', 'combinación', 'queso', 'chihuahua', 'cheddar', 'mix', 'pimientos', 'cebolla', 'morada']",10,2
244,Philly Cheesesteak,"Pan baguette parmesano con 180g de carne, combinación de queso chihuahua y cheddar con mix de pimientos y cebolla morada, acompañado de papas a la francesa.","['philly', 'cheesesteak', 'pan', 'baguette', 'parmesano', 'carne', 'combinación', 'queso', 'chihuahua', 'cheddar', 'mix', 'pimientos', 'cebolla', 'morada', 'acompañado', 'papas', 'francesa']",10,2
243,Spicy Wings,500 gr de alitas en salsa Spicy con aderezo blue cheese. *Puedes elegir la opción de cambiar a la salsa de tu preferencia*,"['spicy', 'wings', 'alitas', 'salsa', 'spicy', 'aderezo', 'blue', 'cheese', 'puedes', 'elegir', 'opción', 'cambiar', 'salsa', 'preferencia']",10,2
244,Spicy Wings,500 grs de alitas en salsa Spicy con aderezo blue cheese. *Puedes elegir la opción de cambiar a la salsa de tu preferencia*,"['spicy', 'wings', 'grs', 'alitas', 'salsa', 'spicy', 'aderezo', 'blue', 'cheese', 'puedes', 'elegir', 'opción', 'cambiar', 'salsa', 'preferencia']",10,2
243,Aros de Cebolla,Aderezo serrano y limón.,"['aros', 'cebolla', 'aderezo', 'serrano', 'limón']",10,2
244,Aros de Cebolla,Aderezo serrano y limón.,"['aros', 'cebolla', 'aderezo', 'serrano', 'limón']",10,2
243,Jalapeño Poppers,"5 pzs jalapeños crujientes, rellenos de queso crema y aderezo/salsa de tu preferencia.","['jalapeño', 'popper\x92s', 'pzs', 'jalapeños', 'crujientes', 'rellenos', 'queso', 'crema', 'aderezosalsa', 'preferencia']",10,2
244,Jalapeño Poppers,"5 pzs jalapeños crujientes, rellenos de queso crema y aderezo/salsa de tu preferencia.","['jalapeño', 'popper\x92s', 'pzs', 'jalapeños', 'crujientes', 'rellenos', 'queso', 'crema', 'aderezosalsa', 'preferencia']",10,2
243,Cheese Pops,6 pzs bolitas de queso con salsa marinara.,"['cheese', 'pops', 'pzs', 'bolitas', 'queso', 'salsa', 'marinara']",10,2
244,Cheese Pops,6 pzs bolitas de queso con salsa marinara.,"['cheese', 'pops', 'pzs', 'bolitas', 'queso', 'salsa', 'marinara']",10,2
244,Papas Fritas,300g.,"['papas', 'fritas']",10,2
243,Papas Fritas,300 gr,"['papas', 'fritas']",10,2
243,Costillas de Elote,8 pzs,"['costillas', 'elote', 'pzs']",10,2
244,Costilla de Elote,8 pzs,"['costilla', 'elote', 'pzs']",10,2
243,Papas Buffalo,300g de papas fritas con salsa buffalo y aderezo ranch con cebollín.,"['papas', 'buffalo', 'papas', 'fritas', 'salsa', 'buffalo', 'aderezo', 'ranch', 'cebollín']",10,2
244,Papas Buffalo,300g de papas fritas con salsa buffalo y aderezo ranch con cebollín.,"['papas', 'buffalo', 'papas', 'fritas', 'salsa', 'buffalo', 'aderezo', 'ranch', 'cebollín']",10,2
243,Papas Chili Hams,300g de papas fritas con chili casero y queso amarillo derretido.,"['papas', 'chili', 'ham\x92s', 'papas', 'fritas', 'chili', 'casero', 'queso', 'amarillo', 'derretido']",10,2
244,Papas Chili Hams,300g de papas fritas con chili casero y queso amarillo derretido.,"['papas', 'chili', 'ham\x92s', 'papas', 'fritas', 'chili', 'casero', 'queso', 'amarillo', 'derretido']",10,2
244,Houston Nachos,"Fritura de maíz en salsa de queso cheddar, chili casero, pechuga de pollo, guacamole, tomate, cilantro, cebolla morada, ajonjolí negro, aderezo ajo cebolla, aderezo serrano, y chiles en vinagre.","['houston', 'nachos', 'fritura', 'maíz', 'salsa', 'queso', 'cheddar', 'chili', 'casero', 'pechuga', 'pollo', 'guacamole', 'tomate', 'cilantro', 'cebolla', 'morada', 'ajonjolí', 'negro', 'aderezo', 'ajo', 'cebolla', 'aderezo', 'serrano', 'chiles', 'vinagre']",10,2
243,Houston Nachos,"Fritura de maíz en salsa de queso cheddar, chili casero, pechuga de pollo, guacamole, tomate, cilantro, cebolla morada, ajonjolí negro, aderezo ajo cebolla, aderezo serrano, y chiles en vinagre.","['houston', 'nachos', 'fritura', 'maíz', 'salsa', 'queso', 'cheddar', 'chili', 'casero', 'pechuga', 'pollo', 'guacamole', 'tomate', 'cilantro', 'cebolla', 'morada', 'ajonjolí', 'negro', 'aderezo', 'ajo', 'cebolla', 'aderezo', 'serrano', 'chiles', 'vinagre']",10,2
243,Arma tu Ensalada,,"['arma', 'ensalada']",10,2
244,Arma tu Ensalada,,"['arma', 'ensalada']",10,2
243,Buffalo Crisper Salad,"Lechuga italiana en trozos, con 150g de pechuga de pollo empanizada con salsa bualo, tomate, aguacate, queso mozzarella, tiritas de tortilla, zanahoria, ajonjolí negro y aderezo blue cheese con cebollín.","['buffalo', 'crisper', 'salad', 'lechuga', 'italiana', 'trozos', 'pechuga', 'pollo', 'empanizada', 'salsa', 'bualo', 'tomate', 'aguacate', 'queso', 'mozzarella', 'tiritas', 'tortilla', 'zanahoria', 'ajonjolí', 'negro', 'aderezo', 'blue', 'cheese', 'cebollín']",10,2
244,Buffalo Crisper Salad,"Lechuga italiana en trozos, con 150g de pechuga de pollo empanizada con salsa buffalo, tomate, aguacate, queso mozzarella, tiritas de tortilla, zanahoria, ajonjolí negro y aderezo blue cheese con cebollín.","['buffalo', 'crisper', 'salad', 'lechuga', 'italiana', 'trozos', 'pechuga', 'pollo', 'empanizada', 'salsa', 'buffalo', 'tomate', 'aguacate', 'queso', 'mozzarella', 'tiritas', 'tortilla', 'zanahoria', 'ajonjolí', 'negro', 'aderezo', 'blue', 'cheese', 'cebollín']",10,2
243,Buffalo Chicken Tenders,,"['buffalo', 'chicken', 'tenders']",10,2
244,Buffalo Chicken Tenders,,"['buffalo', 'chicken', 'tenders']",10,2
243,Bbq Chicken Tenders,,"['bbq', 'chicken', 'tenders']",10,2
244,Bbq Chicken Tenders,,"['bbq', 'chicken', 'tenders']",10,2
243,Chicken tenders naturales,4 tiras de pollo empanizadas con 150 g de papas fritas.,"['chicken', 'tenders', 'naturales', 'tiras', 'pollo', 'empanizadas', 'papas', 'fritas']",10,2
244,Chicken tenders naturales,4 tiras de pollo empanizadas con 150 g de papas fritas.,"['chicken', 'tenders', 'naturales', 'tiras', 'pollo', 'empanizadas', 'papas', 'fritas']",10,2
244,Boneless con papas,6 pzs,"['boneless', 'papas', 'pzs']",10,2
243,Boneless con papas (6 pzs),,"['boneless', 'papas', 'pzs']",10,2
244,10 pzs Boneless + papas,,"['pzs', 'boneless', 'papas']",10,2
243,10 pzs Boneless + papas,,"['pzs', 'boneless', 'papas']",10,2
243,Whiskey Jam Burger,"Carne, mermelada de tocino con whiskey, aro de cebolla empanizado con tempura de cerveza, aderezo serrano, trocitos de ruffles, queso americano y suizo.  *Todas nuestras burgers incluyen papas*","['whiskey', 'jam', 'burger', 'carne', 'mermelada', 'tocino', 'whiskey', 'aro', 'cebolla', 'empanizado', 'tempura', 'cerveza', 'aderezo', 'serrano', 'trocitos', 'ruffles', 'queso', 'americano', 'suizo', 'todas', 'nuestras', 'burgers', 'incluyen', 'papas']",10,2
244,Whiskey Jam Burger,"Carne, mermelada de tocino con whiskey, aro de cebolla empanizado con tempura de cerveza, aderezo serrano, trocitos de ruffles, queso americano y suizo.  *Todas nuestras burgers incluyen papas*","['whiskey', 'jam', 'burger', 'carne', 'mermelada', 'tocino', 'whiskey', 'aro', 'cebolla', 'empanizado', 'tempura', 'cerveza', 'aderezo', 'serrano', 'trocitos', 'ruffles', 'queso', 'americano', 'suizo', 'todas', 'nuestras', 'burgers', 'incluyen', 'papas']",10,2
244,Cheese Burger,"Carne, queso amarillo y lechuga.","['cheese', 'burger', 'carne', 'queso', 'amarillo', 'lechuga']",10,2
243,Cheese Burger,"Carne, queso amarillo y lechuga.","['cheese', 'burger', 'carne', 'queso', 'amarillo', 'lechuga']",10,2
244,Bbq Burger,"Carne, tiras de tocino, cebolla empanizada bañada en bbq, queso americano y suizo.","['bbq', 'burger', 'carne', 'tiras', 'tocino', 'cebolla', 'empanizada', 'bañada', 'bbq', 'queso', 'americano', 'suizo']",10,2
243,Bbq Burger,"Carne, tiras de tocino, cebolla empanizada bañada en bbq, queso americano y suizo.","['bbq', 'burger', 'carne', 'tiras', 'tocino', 'cebolla', 'empanizada', 'bañada', 'bbq', 'queso', 'americano', 'suizo']",10,2
243,Mushroom Burger,"Carne, champiñones con pimientos, tocino, cebolla, queso suizo y aderezo chipotle.","['mushroom', 'burger', 'carne', 'champiñones', 'pimientos', 'tocino', 'cebolla', 'queso', 'suizo', 'aderezo', 'chipotle']",10,2
244,Mushroom Burger,"Carne, champiñones con pimientos, tocino, cebolla, queso suizo y aderezo chipotle.","['mushroom', 'burger', 'carne', 'champiñones', 'pimientos', 'tocino', 'cebolla', 'queso', 'suizo', 'aderezo', 'chipotle']",10,2
244,Original Burger,"Carne, aderezo jack, lechuga italiana, cebolla, tomate, queso americano y suizo.","['original', 'burger', 'carne', 'aderezo', 'jack', 'lechuga', 'italiana', 'cebolla', 'tomate', 'queso', 'americano', 'suizo']",10,2
243,Original Burger,"Carne, aderezo jack, lechuga italiana, cebolla, tomate, queso americano y suizo.","['original', 'burger', 'carne', 'aderezo', 'jack', 'lechuga', 'italiana', 'cebolla', 'tomate', 'queso', 'americano', 'suizo']",10,2
243,John Burger,"Carne, queso amarillo, cebolla blanca, lechuga, pepinillo y tomate.","['john', 'burger', 'carne', 'queso', 'amarillo', 'cebolla', 'blanca', 'lechuga', 'pepinillo', 'tomate']",10,2
244,John Burger,"Carne, queso amarillo, cebolla blanca, lechuga, pepinillo y tomate.","['john', 'burger', 'carne', 'queso', 'amarillo', 'cebolla', 'blanca', 'lechuga', 'pepinillo', 'tomate']",10,2
243,Special Chicken Burger,"Ensalada de col morada, queso cheddar, pechuga de pollo empanizada, aderezo ajo-cebolla y pepinillos.","['special', 'chicken', 'burger', 'ensalada', 'col', 'morada', 'queso', 'cheddar', 'pechuga', 'pollo', 'empanizada', 'aderezo', 'ajocebolla', 'pepinillos']",10,2
244,Special Chicken Burger,"Ensalada de col morada, queso cheddar, pechuga de pollo empanizada, aderezo ajo-cebolla y pepinillos.","['special', 'chicken', 'burger', 'ensalada', 'col', 'morada', 'queso', 'cheddar', 'pechuga', 'pollo', 'empanizada', 'aderezo', 'ajocebolla', 'pepinillos']",10,2
244,Fried Chicken Burger,"Pechuga empanizada ó a la plancha, queso amarillo, tomate y cebolla asada, tocino, lechuga, aguacate, aderezo ajo- cebolla y aderezo chipotle.","['fried', 'chicken', 'burger', 'pechuga', 'empanizada', 'plancha', 'queso', 'amarillo', 'tomate', 'cebolla', 'asada', 'tocino', 'lechuga', 'aguacate', 'aderezo', 'ajo', 'cebolla', 'aderezo', 'chipotle']",10,2
243,Fried Chicken Burger,"Pechuga empanizada ó a la plancha, queso amarillo, tomate y cebolla asada, tocino, lechuga, aguacate, aderezo ajo- cebolla y aderezo chipotle.","['fried', 'chicken', 'burger', 'pechuga', 'empanizada', 'plancha', 'queso', 'amarillo', 'tomate', 'cebolla', 'asada', 'tocino', 'lechuga', 'aguacate', 'aderezo', 'ajo', 'cebolla', 'aderezo', 'chipotle']",10,2
244,Buffalo Chicken Burger,"Pechuga empanizada ó a la plancha, lechuga, zanahoria, salsa buffalo, blue cheese, queso americano y suizo.","['buffalo', 'chicken', 'burger', 'pechuga', 'empanizada', 'plancha', 'lechuga', 'zanahoria', 'salsa', 'buffalo', 'blue', 'cheese', 'queso', 'americano', 'suizo']",10,2
243,Buffalo Chicken Burger,"Pechuga empanizada ó a la plancha, lechuga, zanahoria, salsa buffalo, blue cheese, queso americano y suizo.","['buffalo', 'chicken', 'burger', 'pechuga', 'empanizada', 'plancha', 'lechuga', 'zanahoria', 'salsa', 'buffalo', 'blue', 'cheese', 'queso', 'americano', 'suizo']",10,2
243,Pepperoni pizza,Pepperoni,"['pepperoni', 'pizza', 'pepperoni']",10,2
244,Pizza Pepperoni,,"['pizza', 'pepperoni']",10,2
243,Hawaiana pizza,Piña y jamón de pierna.,"['hawaiana', 'pizza', 'piña', 'jamón', 'pierna']",10,2
244,Pizza Hawaiana,Piña y jamón de pierna.,"['pizza', 'hawaiana', 'piña', 'jamón', 'pierna']",10,2
243,Jalapeño boneless pizza,"Salsa pomodoro, boneless bañados en salsa de tu preferencia (Buffalo ó Bbq), con jalapeño, tocino, toque de cebolla cambray, aderezo ranch y queso parmesano.","['jalapeño', 'boneless', 'pizza', 'salsa', 'pomodoro', 'boneless', 'bañados', 'salsa', 'preferencia', 'buffalo', 'bbq', 'jalapeño', 'tocino', 'toque', 'cebolla', 'cambray', 'aderezo', 'ranch', 'queso', 'parmesano']",10,2
